Y,X,data_payload_id,instance_datetime,url,agency,platform_type,platform_id,platform_name,gaw_id,instrument_name,instrument_model,instrument_number,monthly_date,monthly_columno3,monthly_stddevo3,monthly_npts,daily_date,daily_wlcode,daily_obscode,daily_columno3,daily_stddevo3,daily_utc_begin,daily_utc_end,daily_utc_mean,daily_nobs,daily_mmu,daily_columnso2,latest_observation,country
-37.8,144.967,1769907,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-07,0,0,311.5,1.5,-0.27,4.03,,6,,,0,AUS
-37.8,144.967,1769915,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-16,0,0,309.2,1.9,0.70,4.12,,5,,,0,AUS
-37.8,144.967,1769830,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-31,0,0,302.8,2.9,-0.28,1.68,,4,,,0,AUS
-37.8,144.967,1769808,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-07,0,6,299.3,0.6,1.27,3.68,,3,,,0,AUS
-37.8,144.967,1769817,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-17,0,5,302.4,4.2,0.91,4.55,,5,,,0,AUS
-37.8,144.967,1769824,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-24,0,0,299.0,0.0,0.65,2.70,,2,,,0,AUS
-37.8,144.967,1769821,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-21,0,0,293.0,0.8,0.44,4.62,,4,,,0,AUS
-37.8,144.967,1769819,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-19,0,4,310.0,5.7,0.30,4.34,,4,,,0,AUS
-37.8,144.967,1769802,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-01,0,6,271.0,2.4,0.49,4.51,,4,,,0,AUS
-37.8,144.967,1769816,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-16,0,0,302.3,1.5,0.13,2.15,,3,,,0,AUS
-37.8,144.967,1769823,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-23,0,0,294.5,3.5,2.87,5.06,,2,,,0,AUS
-37.8,144.967,1769806,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-05,0,0,279.8,1.9,-0.45,4.91,,4,,,0,AUS
-37.8,144.967,1769813,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-13,0,0,284.5,0.6,0.86,3.28,,4,,,0,AUS
-37.8,144.967,1769805,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-04,0,0,273.0,0.0,1.39,1.39,,1,,,0,AUS
-37.8,144.967,1769826,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-26,0,2,294.0,0.0,3.35,3.35,,1,,,0,AUS
-37.8,144.967,1769803,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-02,0,2,305.3,1.5,-0.38,0.70,,3,,,0,AUS
-37.8,144.967,1769825,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-25,0,6,288.3,2.6,0.45,4.40,,6,,,0,AUS
-37.8,144.967,1769820,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-20,0,0,292.5,0.7,3.26,3.77,,2,,,0,AUS
-37.8,144.967,1769827,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-28,0,2,338.0,5.7,1.12,2.18,,2,,,0,AUS
-37.8,144.967,1769804,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-03,0,0,277.3,1.5,-0.05,4.11,,3,,,0,AUS
-37.8,144.967,1769818,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-18,0,0,301.2,1.3,-0.16,4.43,,5,,,0,AUS
-37.8,144.967,1769811,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-11,0,0,282.0,0.0,3.37,3.37,,1,,,0,AUS
-37.8,144.967,1769828,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-29,0,0,319.0,2.8,-0.36,0.65,,2,,,0,AUS
-37.8,144.967,1769814,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-14,0,6,292.0,1.4,0.77,2.63,,2,,,0,AUS
-37.8,144.967,1769815,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-15,0,0,303.0,0.0,1.35,1.35,,1,,,0,AUS
-37.8,144.967,1769812,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-12,0,0,276.8,2.5,-0.75,2.17,,4,,,0,AUS
-37.8,144.967,1769810,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-10,0,0,282.6,1.1,-0.08,4.00,,5,,,0,AUS
-37.8,144.967,1769809,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-09,0,6,282.0,9.0,2.56,4.47,,3,,,0,AUS
-37.8,144.967,1769822,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-22,0,0,288.6,0.9,0.32,4.22,,5,,,0,AUS
-37.8,144.967,1769829,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-30,0,0,327.0,2.2,1.49,3.06,,4,,,0,AUS
-37.8,144.967,1769807,2017/05/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170501.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-05-01,294.8,15.3,29,2017-05-06,0,0,289.0,0.0,0.23,0.23,,1,,,0,AUS
-37.8,144.967,1752800,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-18,0,0,278.3,3.5,-1.23,4.48,,7,,,0,AUS
-37.8,144.967,1752790,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-04,0,0,267.0,0.0,-0.10,-0.10,,1,,,0,AUS
-37.8,144.967,1752791,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-05,0,0,275.0,1.6,-0.83,3.78,,4,,,0,AUS
-37.8,144.967,1752793,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-09,0,6,325.0,0.0,1.80,1.80,,1,,,0,AUS
-37.8,144.967,1752796,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-13,0,0,274.5,0.7,0.31,2.58,,2,,,0,AUS
-37.8,144.967,1752801,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-19,0,0,274.5,3.7,-0.65,4.35,,4,,,0,AUS
-37.8,144.967,1752802,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-20,0,4,271.6,2.9,1.28,4.61,,5,,,0,AUS
-37.8,144.967,1752807,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-28,0,6,274.3,2.9,0.15,2.60,,3,,,0,AUS
-37.8,144.967,1752794,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-11,0,0,288.0,0.0,3.39,3.39,,1,,,0,AUS
-37.8,144.967,1752797,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-14,0,0,267.0,0.0,-1.33,-1.33,,1,,,0,AUS
-37.8,144.967,1752795,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-12,0,0,277.5,4.9,0.12,2.33,,2,,,0,AUS
-37.8,144.967,1752789,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-03,0,0,272.0,2.8,1.69,4.51,,2,,,0,AUS
-37.8,144.967,1752808,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-29,0,6,281.0,0.0,4.12,4.12,,1,,,0,AUS
-37.8,144.967,1752792,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-06,0,0,262.8,2.9,-0.66,3.79,,4,,,0,AUS
-37.8,144.967,1752806,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-27,0,6,280.0,3.6,2.31,4.47,,3,,,0,AUS
-37.8,144.967,1752805,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-25,0,6,272.0,6.0,-0.11,5.27,,5,,,0,AUS
-37.8,144.967,1752804,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-24,0,0,261.5,4.9,-0.54,2.31,,2,,,0,AUS
-37.8,144.967,1752803,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-23,0,0,255.3,2.8,-0.64,3.17,,4,,,0,AUS
-37.8,144.967,1752799,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-17,0,6,282.0,3.4,0.49,5.28,,5,,,0,AUS
-37.8,144.967,1752798,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-15,0,0,268.0,0.0,4.57,4.57,,1,,,0,AUS
-37.8,144.967,1752787,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-01,0,6,270.7,2.5,-0.69,4.75,,6,,,0,AUS
-37.8,144.967,1752788,2017/04/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170401.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-04-01,275.1,13.0,22,2017-04-02,0,6,274.3,4.2,1.81,4.61,,3,,,0,AUS
-37.8,144.967,1752718,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-01,0,0,278.0,0.0,1.23,1.23,,1,,,0,AUS
-37.8,144.967,1752726,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-11,0,0,289.0,0.0,3.24,3.24,,1,,,0,AUS
-37.8,144.967,1752738,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-26,0,0,256.5,2.1,3.37,5.77,,2,,,0,AUS
-37.8,144.967,1752734,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-20,0,0,261.0,2.8,2.28,5.50,,2,,,0,AUS
-37.8,144.967,1752722,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-07,0,0,274.5,4.5,-1.18,6.23,,4,,,0,AUS
-37.8,144.967,1752736,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-23,0,0,266.0,0.0,4.13,4.13,,1,,,0,AUS
-37.8,144.967,1752737,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-24,0,0,253.3,1.2,1.80,3.37,,3,,,0,AUS
-37.8,144.967,1752728,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-14,0,0,275.3,2.8,-1.68,2.86,,4,,,0,AUS
-37.8,144.967,1752739,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-27,0,0,246.0,0.0,-0.99,-0.99,,1,,,0,AUS
-37.8,144.967,1752721,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-06,0,0,275.1,3.6,-0.63,3.03,,7,,,0,AUS
-37.8,144.967,1752735,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-22,0,6,277.8,8.4,1.37,5.50,,6,,,0,AUS
-37.8,144.967,1752732,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-18,0,0,256.0,2.8,-0.32,2.53,,2,,,0,AUS
-37.8,144.967,1752720,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-05,0,0,276.5,4.9,3.02,5.74,,2,,,0,AUS
-37.8,144.967,1752719,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-02,0,0,276.7,1.5,-0.08,4.68,,3,,,0,AUS
-37.8,144.967,1752740,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-28,0,0,256.5,4.9,-0.16,2.78,,2,,,0,AUS
-37.8,144.967,1752742,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-31,0,0,270.7,3.2,1.73,3.34,,3,,,0,AUS
-37.8,144.967,1752731,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-17,0,0,256.3,2.5,-0.43,5.63,,3,,,0,AUS
-37.8,144.967,1752723,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-08,0,0,276.0,3.5,-1.74,2.57,,5,,,0,AUS
-37.8,144.967,1752724,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-09,0,0,280.0,0.0,0.65,0.65,,1,,,0,AUS
-37.8,144.967,1752725,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-10,0,0,283.0,1.4,0.01,3.77,,2,,,0,AUS
-37.8,144.967,1752741,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-29,0,0,261.0,0.0,-0.44,-0.44,,1,,,0,AUS
-37.8,144.967,1752733,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-19,0,0,254.5,2.1,-0.27,5.55,,2,,,0,AUS
-37.8,144.967,1752730,2017/03/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170301.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-03-01,268.8,11.4,25,2017-03-16,0,2,268.0,0.0,6.85,6.85,,1,,,0,AUS
